WYANTJON2015,ERTMEROT2010
LYUBLINS2014,FANG1996
TOURNAKI2014,FANG1996
ASINGCAS2014,FEIMANNE2001
MOURLAMM2015,FEIMANNE2001
ASINGCAS2014,FLEMINGM2007
KOVALIKK2013,FLEMINGM2007
BELLMAEN2013,FLICKBEL2000
DONNAMIL2013,FLICKBEL2000
MAENGMUL2013,FLICKBEL2000
BAKIR2015,FOULGERB2012
FOULGERB2015,FOULGERB2012
LEWIS2015,FOULGERB2012
REHMATBA2014,FOULGERB2012
BAKIR2015,FRANKLIN2007
LEWIS2015,FRANKLIN2007
RAYPOWEL2015,FRANKLIN2007
BAKIR2015,FRIEDMAN2006
GREENCHA2013,FRIEDMAN2006
HUGHES2013,FRIEDMAN2006
LEWIS2015,FRIEDMAN2009
BELLMAEN2013,FRIEDRIC2001
DONNAMIL2013,FRIEDRIC2001
HUGHES2013,FULLAN2007
WETZELBU2014,FULLAN2007
BURKEFOU2014,FULLANST1991
NIESSGIL2013,FULLANST1991
LEEKIM2014,GAGNEWAG2005
LEEKIM2014B,GAGNEWAG2005
NUSSLIOH2014,GAMAGETR2011
STOVERSH2014,GAMBRELL2011
KOPCHADI2016,GEE2004
WAKEWHIT2013,GEE2004
BELLMAEN2013,GESSNEWS2003
MAENGMUL2013,GESSNEWS2003
COLLIERF2013,GLASERST1967
GREENCHA2013,GLASERST1967
SHENHANN2013,GLASERST1967
REHMATBA2014,GLESNE2006
STOVERSH2014,GLESNE2006
BESCHORN2016,GOKTASYI2009
LYUBLINS2014,GOKTASYI2009
LYUBLINS2014,GOLDENBE2000
TOURNAKI2014,GOLDENBE2000
HUGHES2013,GRAHAM2011
POLLY2015,GRAHAM2011
HUTCHISO2016,GRAHAMBO2012
SHINASKA2015,GRAHAMBO2012
BELLMAEN2013,GRAHAMBU2009
GREENCHA2013,GRAHAMBU2009
KALE2013,GRAHAMBU2009
LEEKIM2014,GRAHAMBU2009
LEEKIM2014B,GRAHAMBU2009
TOURNAKI2014,GRAHAMBU2009
TOURNAKI2014,GRAHAMCA2004
LYUBLINS2014,GRAHAMCU2004
POLLY2015,GRAHAMCU2004
BAKIR2015,GRAYTHOM2010
REHMATBA2014,GRAYTHOM2010
WYANTJON2015,GRAYTHOM2010
SHINASKA2015,GREEN1991
ASINGCAS2014,GREENHOW2009
HUGHES2013,GREENHOW2009
KALE2013,GREENHOW2009
LYUBLINS2014,GREENHOW2009
BAKIR2015,GRONSETH2010
BRENNERB2016,GRONSETH2010
BUSSWETZ2015,GRONSETH2010
LEWIS2015,GRONSETH2010
SHENHANN2013,GRONSETH2010
WETZELBU2014,GRONSETH2010
BUSSWETZ2015,GROSSMAN1989
LYUBLINS2014,GROSSMAN1989
SADAFNEW2015,GROTHDUN2007
WAKEWHIT2013,GROTHDUN2007
BUSSWETZ2015,GUBA1981
FOULGERB2015,GUBA1981
BAERTSTE2014,GUNTER2001
WYANTJON2015,GUNTER2001
LEEKIM2014,GUSTAFSO2002
LEEKIM2014B,GUSTAFSO2002
BELLMAEN2013,GUZEYROE2009
DONNAMIL2013,GUZEYROE2009
MAENGMUL2013,GUZEYROE2009
ASINGCAS2014,HAIRBLAC2010
BELLMAEN2013,HAMMONDC2009
GREENCHA2013,HAMMONDF2009
BAERTSTE2014,HAMMONDM2009
WEBBKAPA2015,HAMMONDM2009
BELLMAEN2013,HARGRAVE2000
TOURNAKI2014,HARGRAVE2000
LYUBLINS2014,HARRISGR2010
MOUZAKAR2013,HARRISGR2010
SHINASKA2015,HARRISGR2010
BESCHORN2016,HARRISHO2009
MOUZAKAR2013,HARRISHO2009
SHINASKA2015,HARRISHO2009
BAKIR2015,HARRISMI2009
BESCHORN2016,HARRISMI2009
BRUCECHI2015,HARRISMI2009
DOOLEYCA2014,HARRISMI2009
FOULGERB2015,HARRISMI2009
KALE2013,HARRISMI2009
MADERICK2015,HARRISMI2009
REHMATBA2014,HARRISMI2009
SHINASKA2015,HARRISMI2009
KOVALIKK2013,HARTSHOR2009
SADAFNEW2015,HARTSHOR2009
BELLMAEN2013,HENNESSY2006
MAENGMUL2013,HENNESSY2006
ASINGCAS2014,HEWBRUSH2007
DONNAMIL2013,HEWBRUSH2007
HSU2013,HEWBRUSH2007
LEEKIM2014B,HEWBRUSH2007
DOOLEYCA2014,HEWCHEUN2010
NUSSLIOH2014,HEWCHEUN2010
NIESSGIL2013,HIDIRENN2006
WILLIS2015,HIDIRENN2006
BELLMAEN2013,HIGGINSS2008
MAENGMUL2013,HIGGINSS2008
BUSSWETZ2015,HOFERGRA2012
HUTCHISO2016,HOFERGRA2012
KIMMONSM2015,HOFERGRA2012
WETZELBU2014,HOFERGRA2012
HABOWSKI2014,HOFERHAR2012
SHINASKA2015,HOFERHAR2012
ASINGCAS2014,HOLDENRA2011
WILLIS2015,HOLDENRA2011
LYUBLINS2014,HSUSHARM2006
TOURNAKI2014,HSUSHARM2006
HUGHES2013,HUGHES2004
HUGHES2013,HUGHES2005
TAI2015,HUGHES2005
BRUCECHI2015,HUGHESRO2010
ORTEGA2013,HUGHESRO2010
BESCHORN2016,HUTCHISO2011
HUTCHISO2016,HUTCHISO2011
LEWIS2015,HUTCHISO2011
BESCHORN2016,HUTCHISO2012
HUTCHISO2016,HUTCHISO2012
BESCHORN2016,HUTCHISO2014
HUTCHISO2016,HUTCHISO2014
BELLMAEN2013,IES2010
MAENGMUL2013,IES2010
BESCHORN2016,IRA2009
BRUCECHI2015,IRA2009
HUTCHISO2016,IRA2009
SHINASKA2015,IRA2009
STOVERSH2014,IRA2009
BELLMAEN2013,IRVING2009
MAENGMUL2013,IRVING2009
BESCHORN2016,ISTE2000
FOULGERB2015,ISTE2000
DONNAMIL2013,ISTE2007
POLLY2015,ISTE2007
ASINGCAS2014,ISTE2008
BELLMAEN2013,ISTE2008
LEEKIM2014B,ISTE2008
LEWIS2015,ISTE2008
MADERICK2015,ISTE2008
MADERICK2015,ISTE2008
MAENGMUL2013,ISTE2008
POLLY2015,ISTE2008
SADAFNEW2015,ISTE2008
TOURNAKI2014,ISTE2008
WYANTJON2015,ISTE2008
WYANTJON2015,ISTE2008
NUSSLIOH2014,ISTE2012
PILGRIMB2014,ISTE2012
BAERTSTE2014,JAMIESON2010
TOURNAKI2014,JAMIESON2010
NUSSLIOH2014,JAMISON2008
LEEKIM2014B,JANGCHEN2010
MAENGMUL2013,JANGCHEN2010
POLLYROC2016,JANGCHEN2010
REHMATBA2014,JANGCHEN2010
SHENHANN2013,JANGCHEN2010
LEEKIM2014,JANGGUAN2009
LEEKIM2014B,JANGGUAN2009
HUGHES2013,JIMOYIAN2010
LEEKIM2014B,JIMOYIAN2010
BELLMAEN2013,JOHNSON2006
MAENGMUL2013,JOHNSON2006
ASINGCAS2014,JONASSEN2003
SCHMIDTF2016,JONASSEN2003
LEEKIM2014B,JONASSEN2008
TOURNAKI2014,JONASSEN2008
AKCAOGLU2016,JONASSEN2011
SCHMIDTF2016,JONASSEN2011
BURKEFOU2014,JONES2013
SCHMIDTF2016,JONES2013
LEEKIM2014B,KAGAN1992
BRUCECHI2015,KALANTZI2008
LEEKIM2014B,KALANTZI2008
AKCAOGLU2016,KALEWUCO2013
HUTCHISO2016,KALOTAHU2013
BAKIR2015,KAY2006
BELLMAEN2013,KAY2006
BRENNERB2016,KAY2006
HUGHES2013,KAY2006
HUGHES2013,KAY2006
LYUBLINS2014,KAY2006
SADAFNEW2015,KAY2006
SHENHANN2013,KAY2006
TOURNAKI2014,KAY2006
WAKEWHIT2013,KAY2006
WYANTJON2015,KAY2006
HUGHES2013,KAY2007
HUGHES2013,KAY2007
WAKEWHIT2013,KAY2007
KOPCHADI2016,KE2008
RAYPOWEL2015,KE2008
NIESSGIL2013,KEATINGE2001
TOURNAKI2014,KEATINGE2001
BRENNERB2016,KEELER2008
LEWIS2015,KEELER2008
AKCAOGLU2016,KENNYMCD2011
RAYPOWEL2015,KENNYMCD2011
BELLMAEN2013,KIMHANNA2007
LEEKIM2014B,KIMHANNA2007
MAENGMUL2013,KIMHANNA2007
GREENCHA2013,KIMHANNA2008
KOVALIKK2013,KIMHANNA2011
LEEKIM2014B,KIMKELLE2011
LEEKIM2014,KIMKIMLE2013
LEEKIM2014B,KIMKIMLE2013
BAKIR2015,KLEINERT2007
BUSSWETZ2015,KLEINERT2007
WETZELBU2014,KLEINERT2007
KOVALIKK2013,KOCBAKIR2010
WYANTJON2015,KOCBAKIR2010
AKCAOGLU2016,KOEHLERM2005
BAERTSTE2014,KOEHLERM2005
LEEKIM2014,KOEHLERM2005
LEEKIM2014B,KOEHLERM2005
TOURNAKI2014,KOEHLERM2005
KALE2013,KOEHLERM2007
LEEKIM2014,KOEHLERM2007
LEEKIM2014B,KOEHLERM2007
LYUBLINS2014,KOEHLERM2007
POLLY2015,KOEHLERM2007
POLLYROC2016,KOEHLERM2007
SHINASKA2015,KOEHLERM2007
BURKEFOU2014,KOEHLERM2008
BUSSWETZ2015,KOEHLERM2008
FOULGERB2013,KOEHLERM2008
FOULGERB2015,KOEHLERM2008
MAENGMUL2013,KOEHLERM2008
MOUZAKAR2013,KOEHLERM2008
NIESSGIL2013,KOEHLERM2008
SHENHANN2013,KOEHLERM2008
SHINASKA2015,KOEHLERM2008
WETZELBU2014,KOEHLERM2008
GREENCHA2013,KOEHLERM2009
LEEKIM2014,KOEHLERM2009
LEEKIM2014B,KOEHLERM2009
WETZELBU2014,KOEHLERM2009
BUSSWETZ2015,KOHDIVAH2011
GREENCHA2013,KOHDIVAH2011
HUGHES2013,KOHDIVAH2011
KALE2013,KOHDIVAH2011
SHENHANN2013,KOHDIVAH2011
WETZELBU2014,KOHDIVAH2011
SHENHANN2013,KOHFRICK2009
KOVALIKK2013,KOHFRISK2009
ORTEGA2013,KRESS2003
WAKEWHIT2013,KRESS2003
BESCHORN2016,KRUSE2013
BESCHORN2016,KRUSE2013
SCHMIDTF2016,KUENZI2006
SCHMIDTF2016,KUENZI2006
AKCAOGLU2016,KUMARVIG2011
BRENNERB2016,KUMARVIG2011
KALE2013,KUMARVIG2011
LEWIS2015,KUMARVIG2011
BAKIR2015,LAMBERTG2010
SHENHANN2013,LAMBERTG2010
ASINGCAS2014,LANKSHEA2006
ORTEGA2013,LANKSHEA2006
COLLIERF2013,LARSON2009
STOVERSH2014,LARSON2009
DOOLEYCA2014,LAVEWENG1991
GREENCHA2013,LAVEWENG1991
ORTEGA2013,LAVEWENG1991
BRUCECHI2015,LAWLESSP2007
LYUBLINS2014,LAWLESSP2007
SHINASKA2015,LAWLESSP2007
LEEKIM2014,LEEKIM2014B
POLLYROC2016,LEEKIM2014B
BELLMAEN2013,LEELINNV2010
MAENGMUL2013,LEELINNV2010
REHMATBA2014,LEELINNV2010
ASINGCAS2014,LEI2009
BAKIR2015,LEI2009
BESCHORN2016,LEI2009
BRENNERB2016,LEI2009
BRUCECHI2015,LEI2009
HUTCHISO2016,LEI2009
KOVALIKK2013,LEI2009
LEWIS2015,LEI2009
MADERICK2015,LEI2009
REHMATBA2014,LEI2009
SADAFNEW2015,LEI2009
SHENHANN2013,LEI2009
AKCAOGLU2016,LEMAISTR2010
KALE2013,LEMAISTR2010
RAYPOWEL2015,LENHARTJ2008
RAYPOWEL2015,LENHARTK2008
BRUCECHI2015,LEUKINZE2004
HUTCHISO2016,LEUKINZE2004
PILGRIMB2014,LEUKINZE2004
STOVERSH2014,LEUKINZE2004
WAKEWHIT2013,LEUKINZE2004
BAKIR2015,LIN2008
HSU2013,LIN2008
BAKIR2015,LINCOLNG1985
BELLMAEN2013,LINCOLNG1985
BURKEFOU2014,LINCOLNG1985
HSU2013,LINCOLNG1985
MOUZAKAR2013,LINCOLNG1985
STOVERSH2014,LINCOLNG1985
WYANTJON2015,LINCOLNG1985
BELLMAEN2013,LINNDAVI2004
MAENGMUL2013,LINNDAVI2004
BELLMAEN2013,LINNLEET2006
MAENGMUL2013,LINNLEET2006
BAKIR2015,LORTIE1975
MOURLAMM2015,LORTIE1975
WAKEWHIT2013,LORTIE1975
WYANTJON2015,LORTIE1975
BELLMAEN2013,LOUCKSHO1998
REHMATBA2014,LOUCKSHO1998
BELLMAEN2013,LUFTROEH2003
MAENGMUL2013,LUFTROEH2003
BAKIR2015,MACKINNO2006
HUGHES2013,MACKINNO2006
GREENCHA2013,MARGERUM2002
HUGHES2013,MARGERUM2002
MAENGMUL2013,MARTINEZ2012
PARKYANG2013,MARTINOV2012
LEEKIM2014,MAYRING2000
LEEKIM2014B,MAYRING2000
HABOWSKI2014,MCCRORY2008
MAENGMUL2013,MCCRORY2008
MOUZAKAR2013,MCCRORY2008
COLLIERF2013,MERCHANT2010
ORTEGA2013,MERCHANT2010
BAKIR2015,MERRIAM1988
BESCHORN2016,MERRIAM1988
CYDIS2015,MERRIAM1988
LEEKIM2014,MERRIAM1988
LEEKIM2014,MERRIAM1995
LEEKIM2014B,MERRIAM1995
KALE2013,MERRIAM1998
STOVERSH2014,MERRIAM1998
KOPCHADI2016,MERRILL2002
LEEKIM2014,MERRILL2002
LEEKIM2014B,MERRILL2002
LEEKIM2014B,MERRILL2007
POLLYROC2016,MERRILL2007
LEEKIM2014,MERRILL2009
LEEKIM2014B,MERRILL2009
BAKIR2015,MILESHUB1994
BESCHORN2016,MILESHUB1994
DONNAMIL2013,MILESHUB1994
HABOWSKI2014,MILESHUB1994
MOUZAKAR2013,MILESHUB1994
SADAFNEW2015,MILESHUB1994
BAKIR2015,MIMSPOLL2006
BELLMAEN2013,MIMSPOLL2006
AKCAOGLU2016,MISHRAKO2006
BAERTSTE2014,MISHRAKO2006
BAKIR2015,MISHRAKO2006
BESCHORN2016,MISHRAKO2006
BURKEFOU2014,MISHRAKO2006
BUSSWETZ2015,MISHRAKO2006
DONNAMIL2013,MISHRAKO2006
DOOLEYCA2014,MISHRAKO2006
FOULGERB2013,MISHRAKO2006
FOULGERB2015,MISHRAKO2006
HABOWSKI2014,MISHRAKO2006
HSU2013,MISHRAKO2006
HUGHES2013,MISHRAKO2006
HUTCHISO2016,MISHRAKO2006
KALE2013,MISHRAKO2006
KIMMONSM2015,MISHRAKO2006
KOVALIKK2013,MISHRAKO2006
LEEKIM2014,MISHRAKO2006
LEEKIM2014B,MISHRAKO2006
LEWIS2015,MISHRAKO2006
LYUBLINS2014,MISHRAKO2006
MADERICK2015,MISHRAKO2006
MAENGMUL2013,MISHRAKO2006
MOUZAKAR2013,MISHRAKO2006
NIESSGIL2013,MISHRAKO2006
PITTSBAN2013,MISHRAKO2006
POLLY2015,MISHRAKO2006
POLLYROC2016,MISHRAKO2006
REHMATBA2014,MISHRAKO2006
SHENHANN2013,MISHRAKO2006
SHINASKA2015,MISHRAKO2006
TAI2015,MISHRAKO2006
TOURNAKI2014,MISHRAKO2006
WETZELBU2014,MISHRAKO2006
WYANTJON2015,MISHRAKO2006
BELLMAEN2013,MISHRAKO2007
KIMMONSM2015,MISHRAKO2007
